#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
11045.0%	2209000	-319555.4079036012	305.76717454393844	18.7	18:21:48
11050.0%	2210000	-320556.44498888985	303.53907101401006	18.7	18:21:39
11055.0%	2211000	-320972.5131339771	301.41701903286105	18.7	18:21:29
11060.0%	2212000	-320539.8674150605	298.82911712606466	18.7	18:21:20
11065.0%	2213000	-320580.7377290521	303.1689216349739	18.7	18:21:11
11070.0%	2214000	-320289.753245024	299.599320212157	18.7	18:21:01
11075.0%	2215000	-319628.13139975653	300.6177546753122	18.7	18:20:52
11080.0%	2216000	-321110.8269332356	299.90781859729276	18.7	18:20:43
11085.0%	2217000	-320668.30451734364	296.8178170074501	18.7	18:20:34
11090.0%	2218000	-320044.665197426	297.6500104083042	18.7	18:20:24
11095.0%	2219000	-321438.6175844916	301.0648803328384	18.7	18:20:15
11100.0%	2220000	-320102.1157276842	300.2637210692801	18.7	18:20:06
11105.0%	2221000	-321426.8354292915	298.85686762786565	18.7	18:19:56
11110.0%	2222000	-320839.212824974	301.0833154079538	18.7	18:19:47
11115.0%	2223000	-321595.80014031776	298.9786329751769	18.7	18:19:38
11120.0%	2224000	-320969.6723253613	297.4170722602785	18.7	18:19:28
11125.0%	2225000	-321528.0295616896	300.71640743618923	18.7	18:19:19
11130.0%	2226000	-321239.830931816	297.39562700988745	18.7	18:19:10
11135.0%	2227000	-321396.62635099934	298.8400455467269	18.7	18:19:00
11140.0%	2228000	-321082.9372208675	301.01568240552587	18.7	18:18:51
11145.0%	2229000	-320195.7214691334	298.7427693655403	18.7	18:18:42
11150.0%	2230000	-320240.74323785864	299.9766611961869	18.7	18:18:32
11155.0%	2231000	-320608.83072189684	298.9722291675463	18.7	18:18:23
11160.0%	2232000	-321785.906265598	300.63748223656665	18.7	18:18:14
11165.0%	2233000	-320920.0913425544	297.32351804666604	18.7	18:18:04
11170.0%	2234000	-320872.7821119849	297.1449957584185	18.7	18:17:55
11175.0%	2235000	-321240.1735094106	300.61887628896045	18.7	18:17:46
11180.0%	2236000	-321060.6765871628	303.2910462188117	18.7	18:17:36
11185.0%	2237000	-320587.22875699005	299.2739056562669	18.7	18:17:27
11190.0%	2238000	-322304.0180280607	296.31863224249497	18.7	18:17:18
11195.0%	2239000	-321778.61172363674	304.20059118939406	18.7	18:17:08
11200.0%	2240000	-320779.5480351723	300.81802337155165	18.7	18:16:59
11205.0%	2241000	-320406.5946251061	301.59523033358334	18.7	18:16:50
11210.0%	2242000	-320595.5499694217	300.0711650776735	18.7	18:16:41
11215.0%	2243000	-321653.09949180647	303.21772371379603	18.7	18:16:31
11220.0%	2244000	-320675.67475431156	301.7719689195094	18.7	18:16:22
11225.0%	2245000	-320974.65018881415	298.2056919764683	18.7	18:16:13
11230.0%	2246000	-321204.5457276704	300.8570606200769	18.7	18:16:03
11235.0%	2247000	-321044.1338314486	296.76141883577776	18.7	18:15:54
11240.0%	2248000	-321388.3085285253	299.16363730889475	18.7	18:15:45
11245.0%	2249000	-320337.69622459286	295.4405750911252	18.7	18:15:35
11250.0%	2250000	-321127.3220041413	299.250486973826	18.7	18:15:26
11255.0%	2251000	-321790.2536192704	298.52272778246214	18.7	18:15:17
11260.0%	2252000	-320388.49261828465	300.4150751798638	18.7	18:15:07
11265.0%	2253000	-319738.22295389394	301.19978913008123	18.7	18:14:58
11270.0%	2254000	-320827.13881620206	300.5326047351792	18.7	18:14:49
11275.0%	2255000	-320782.4105540321	301.53533345455736	18.7	18:14:40
11280.0%	2256000	-320257.9853246596	302.8017763298682	18.7	18:14:31
11285.0%	2257000	-320631.5158561121	299.37698083602663	18.7	18:14:21
11290.0%	2258000	-320766.99356274237	296.90830340241473	18.7	18:14:12
11295.0%	2259000	-320582.16865290585	304.21568668034536	18.7	18:14:03
11300.0%	2260000	-320267.3033419759	301.19505879347844	18.7	18:13:53
11305.0%	2261000	-319534.6427963732	303.21739458673716	18.7	18:13:44
11310.0%	2262000	-320260.9049023916	301.84548132948686	18.7	18:13:35
11315.0%	2263000	-320916.75676229666	300.19322100035856	18.7	18:13:26
11320.0%	2264000	-321805.13443676126	302.73418279052026	18.7	18:13:17
11325.0%	2265000	-319761.90110473195	296.5401732395196	18.7	18:13:08
11330.0%	2266000	-320977.0726253267	302.53249723789577	18.7	18:12:57
11335.0%	2267000	-320423.5765242586	300.0421113844809	18.7	18:12:48
11340.0%	2268000	-320246.2676103723	297.99458234801745	18.7	18:12:39
11345.0%	2269000	-320903.4288028509	301.80753369592776	18.7	18:12:30
11350.0%	2270000	-321423.6955127688	297.2292481954038	18.7	18:12:20
11355.0%	2271000	-321568.3555356192	298.67206491999747	18.7	18:12:11
11360.0%	2272000	-320693.2858633597	301.3428944934003	18.7	18:12:02
11365.0%	2273000	-320810.8838622549	303.1036219366634	18.7	18:11:53
11370.0%	2274000	-320479.0823071578	299.60918694530574	18.7	18:11:44
11375.0%	2275000	-320197.18945317995	299.7557821966035	18.7	18:11:34
11380.0%	2276000	-321119.1866832501	300.9541557845114	18.7	18:11:25
11385.0%	2277000	-320406.3611503795	302.65546657135826	18.7	18:11:16
11390.0%	2278000	-320297.0298941643	303.4200811367544	18.7	18:11:06
11395.0%	2279000	-320862.3278678935	303.23990201876535	18.7	18:10:58
11400.0%	2280000	-319901.07740551187	297.34716859669385	18.7	18:10:49
11405.0%	2281000	-319483.43535536807	299.6464349510126	18.7	18:10:39
11410.0%	2282000	-320406.4809029873	298.5065561793985	18.7	18:10:30
11415.0%	2283000	-320344.97840921464	299.8368666168592	18.7	18:10:21
11420.0%	2284000	-320757.988390774	302.1973893922603	18.7	18:10:11
11425.0%	2285000	-319877.74134983984	303.2327729319008	18.7	18:10:02
11430.0%	2286000	-320948.28025338217	301.2006019987557	18.7	18:09:53
11435.0%	2287000	-320721.22136511025	295.9697482598252	18.7	18:09:43
11440.0%	2288000	-320408.9196249384	296.18688613025864	18.7	18:09:34
11445.0%	2289000	-320199.0786683934	301.37616212343045	18.7	18:09:25
11450.0%	2290000	-320258.75717575545	298.9071312999208	18.7	18:09:15
11455.0%	2291000	-320825.4804500751	301.3114516995166	18.7	18:09:06
11460.0%	2292000	-320516.6366172945	297.5896666182581	18.7	18:08:57
11465.0%	2293000	-320755.92634173576	301.3171513694322	18.7	18:08:48
11470.0%	2294000	-320804.90454257885	300.95809618031944	18.7	18:08:39
11475.0%	2295000	-319752.11572322226	304.02822133884484	18.7	18:08:30
11480.0%	2296000	-320329.30637129676	297.31311542631283	18.7	18:08:20
11485.0%	2297000	-322048.5676275003	298.8988207468126	18.7	18:08:11
11490.0%	2298000	-321248.3661644007	295.98989455931803	18.7	18:08:01
11495.0%	2299000	-321745.1930858453	299.00968882872536	18.7	18:07:52
11500.0%	2300000	-320535.5710389302	300.22003423653985	18.7	18:07:43
11505.0%	2301000	-321102.9550129685	301.956477435871	18.7	18:07:33
11510.0%	2302000	-320566.4816737864	300.23693552218754	18.7	18:07:24
11515.0%	2303000	-320070.1639378944	299.88314610387164	18.7	18:07:15
11520.0%	2304000	-321013.47360821324	299.4518981258066	18.7	18:07:06
11525.0%	2305000	-321026.970025389	297.0787912893367	18.7	18:06:56
11530.0%	2306000	-321085.52036627126	300.7356590489059	18.7	18:06:47
11535.0%	2307000	-320354.543246506	299.77035181375345	18.7	18:06:38
11540.0%	2308000	-320107.8762738616	299.6549490394452	18.7	18:06:28
11545.0%	2309000	-320876.4910680747	297.71524524799776	18.7	18:06:19
11550.0%	2310000	-321484.2694893207	297.9042895001089	18.7	18:06:10
11555.0%	2311000	-321583.7457879118	303.07213913374017	18.7	18:06:00
11560.0%	2312000	-320693.5211544961	298.8740349624512	18.7	18:05:51
11565.0%	2313000	-320760.6945574118	300.40416545617694	18.7	18:05:42
11570.0%	2314000	-320718.69711391395	295.69223268169503	18.7	18:05:32
11575.0%	2315000	-320416.89270041673	298.5304474610241	18.7	18:05:23
11580.0%	2316000	-322091.94208260113	301.81112549697485	18.7	18:05:14
11585.0%	2317000	-320738.8834781428	299.2817893145767	18.7	18:05:05
11590.0%	2318000	-320708.38406047155	297.76159145500833	18.7	18:04:56
11595.0%	2319000	-321570.5409576786	299.1886854739771	18.7	18:04:47
11600.0%	2320000	-321060.33440344245	300.4678937743401	18.7	18:04:37
11605.0%	2321000	-320135.7845229411	298.8430242625918	18.7	18:04:28
11610.0%	2322000	-321456.5918061668	302.53375503648016	18.7	18:04:19
11615.0%	2323000	-320604.66129602096	299.47668600799426	18.7	18:04:09
11620.0%	2324000	-320835.02712205355	301.38016248334264	18.7	18:04:00
11625.0%	2325000	-320624.79150423896	301.623888926453	18.7	18:03:51
11630.0%	2326000	-320391.355360877	302.0688966329846	18.7	18:03:41
11635.0%	2327000	-320306.87143560615	298.73498645185873	18.7	18:03:32
11640.0%	2328000	-321074.9615458327	301.4298179716402	18.7	18:03:23
11645.0%	2329000	-321450.7925959211	301.23141001011254	18.7	18:03:13
11650.0%	2330000	-320253.19379061996	299.46837410643246	18.7	18:03:04
11655.0%	2331000	-320577.74743742077	302.519998922427	18.7	18:02:55
11660.0%	2332000	-321083.0691943581	299.75178037588074	18.7	18:02:45
11665.0%	2333000	-320488.0400725519	298.90917580385764	18.7	18:02:36
11670.0%	2334000	-320758.1905978995	301.08815263556755	18.7	18:02:27
11675.0%	2335000	-320533.3980859453	300.57357366324743	18.7	18:02:18
11680.0%	2336000	-320009.2480735993	300.8489428529061	18.7	18:02:08
11685.0%	2337000	-319639.3288750835	301.8506322706894	18.7	18:01:59
11690.0%	2338000	-320359.07283063116	302.873149121319	18.7	18:01:49
11695.0%	2339000	-320978.81624879455	298.33902647892467	18.7	18:01:40
11700.0%	2340000	-321125.4431482395	300.6469829001556	18.7	18:01:31
11705.0%	2341000	-320581.922503785	296.6484893597717	18.7	18:01:21
11710.0%	2342000	-321059.35848457646	300.0428904673371	18.7	18:01:12
11715.0%	2343000	-320778.349365745	304.04304910470836	18.7	18:01:03
11720.0%	2344000	-320182.5266340347	301.0141903609081	18.7	18:00:54
11725.0%	2345000	-320702.00869272323	300.0527063744291	18.7	18:00:45
11730.0%	2346000	-320059.5785543707	303.46141678329343	18.7	18:00:36
11735.0%	2347000	-318964.6176725498	297.75903409419846	18.7	18:00:27
11740.0%	2348000	-320299.9008054349	301.22497864439407	18.7	18:00:18
11745.0%	2349000	-321354.39864490204	302.6457068801882	18.7	18:00:09
11750.0%	2350000	-320835.72401989624	305.23850906595464	18.7	17:59:59
11755.0%	2351000	-320674.924929956	300.34714655330123	18.7	17:59:50
11760.0%	2352000	-319846.14995694207	300.760822045268	18.7	17:59:41
11765.0%	2353000	-321256.70242753136	301.9548634658267	18.7	17:59:31
11770.0%	2354000	-321221.2935597652	302.4551267418821	18.7	17:59:22
11775.0%	2355000	-320379.14425681485	300.8726217545881	18.7	17:59:13
11780.0%	2356000	-320353.4984452559	299.3952039850946	18.7	17:59:03
11785.0%	2357000	-320205.2639299731	299.8191406145194	18.7	17:58:54
11790.0%	2358000	-320769.6387829841	303.64122333750464	18.7	17:58:45
11795.0%	2359000	-321376.42674572	299.9919181577908	18.7	17:58:35
11800.0%	2360000	-321654.2142051577	300.36607544990625	18.7	17:58:26
11805.0%	2361000	-321101.1497745195	300.46942540847425	18.7	17:58:17
11810.0%	2362000	-320857.1719575373	301.615851063487	18.7	17:58:07
11815.0%	2363000	-320872.85682938853	296.2672241293011	18.7	17:57:58
11820.0%	2364000	-320827.81357324845	296.49715178064463	18.7	17:57:49
11825.0%	2365000	-320926.6304440659	297.9034680069781	18.7	17:57:40
11830.0%	2366000	-320388.06944713905	297.24362221867545	18.7	17:57:30
11835.0%	2367000	-320175.0804411357	298.14481671092807	18.7	17:57:21
11840.0%	2368000	-320817.7148338638	299.5434480705371	18.7	17:57:11
11845.0%	2369000	-320668.3071876217	302.323869654891	18.7	17:57:02
11850.0%	2370000	-319901.51276054676	299.04857437329906	18.7	17:56:53
11855.0%	2371000	-319849.8361753153	296.79270648113686	18.7	17:56:44
11860.0%	2372000	-320757.10630339524	300.9763456510833	18.7	17:56:34
11865.0%	2373000	-320612.02339425776	302.67402095249037	18.7	17:56:25
11870.0%	2374000	-320382.6373183443	299.54506613833195	18.7	17:56:16
11875.0%	2375000	-320608.8753640987	303.79923780486763	18.7	17:56:07
11880.0%	2376000	-320548.53236948885	299.9372062542348	18.7	17:55:58
11885.0%	2377000	-321262.8926139483	296.4146217901003	18.7	17:55:48
11890.0%	2378000	-320584.3184543003	302.86404113669	18.7	17:55:39
11895.0%	2379000	-320977.86136942054	299.9572861795738	18.7	17:55:30
11900.0%	2380000	-320783.33335385006	299.80492056827455	18.7	17:55:21
11905.0%	2381000	-320122.3959274781	299.5498784715543	18.7	17:55:12
11910.0%	2382000	-320824.1946350413	305.8514710448739	18.7	17:55:03
11915.0%	2383000	-320210.29377739667	298.17736293049455	18.7	17:54:53
11920.0%	2384000	-319750.91129514016	302.17038863271705	18.7	17:54:44
11925.0%	2385000	-320383.3030702055	301.79614689289457	18.7	17:54:35
11930.0%	2386000	-320260.19555551163	300.8132349964871	18.7	17:54:25
11935.0%	2387000	-321148.8630186119	302.1032617752265	18.7	17:54:16
11940.0%	2388000	-321242.59141665837	303.47484839147177	18.7	17:54:07
11945.0%	2389000	-321056.0908359038	297.2430322197557	18.7	17:53:57
11950.0%	2390000	-321432.4699758899	299.07155720487975	18.7	17:53:48
11955.0%	2391000	-320020.11654218636	302.8227197844324	18.7	17:53:39
11960.0%	2392000	-320278.18596919905	298.40561021239444	18.7	17:53:29
11965.0%	2393000	-320577.1995411727	301.4158197106946	18.7	17:53:20
11970.0%	2394000	-320176.68003507564	298.63771454303856	18.7	17:53:11
11975.0%	2395000	-321419.2999219538	298.2897461392774	18.7	17:53:01
11980.0%	2396000	-321801.74048462324	304.45432916642153	18.7	17:52:52
11985.0%	2397000	-320880.1532227872	294.69112874813817	18.7	17:52:43
11990.0%	2398000	-321246.14565735636	298.7071741120429	18.7	17:52:33
11995.0%	2399000	-321359.6095929041	299.67321708342047	18.7	17:52:24
12000.0%	2400000	-321924.62233138224	300.37441751275236	18.7	17:52:15
12005.0%	2401000	-320425.53648836515	298.5663788537905	18.7	17:52:05
12010.0%	2402000	-321495.131833568	300.2862217837305	18.7	17:51:56
12015.0%	2403000	-321206.5802117889	295.9879428769931	18.7	17:51:47
12020.0%	2404000	-320578.0652967035	297.45051960501553	18.7	17:51:37
12025.0%	2405000	-319648.59054830996	297.5393741521947	18.7	17:51:28
12030.0%	2406000	-320257.1181367368	301.9754020778142	18.7	17:51:19
12035.0%	2407000	-319694.06211331766	298.7625758359259	18.7	17:51:10
12040.0%	2408000	-320645.87637709733	301.24084068063945	18.7	17:51:01
12045.0%	2409000	-320792.5891969986	300.8364774176653	18.7	17:50:52
12050.0%	2410000	-320380.3283585876	296.7327172564764	18.7	17:50:42
12055.0%	2411000	-320172.55444720644	297.2793255751798	18.7	17:50:33
12060.0%	2412000	-321358.5892718078	300.8239607597456	18.7	17:50:24
12065.0%	2413000	-320802.0629591055	298.35500712532115	18.7	17:50:14
12070.0%	2414000	-320930.1991280129	301.2391796570722	18.7	17:50:05
12075.0%	2415000	-322032.45907605183	299.83471666385356	18.7	17:49:56
12080.0%	2416000	-321985.1348126505	299.9467718997458	18.7	17:49:47
12085.0%	2417000	-321479.44779719785	298.4885430509631	18.7	17:49:38
12090.0%	2418000	-320408.78841566225	300.9934253625291	18.7	17:49:28
12095.0%	2419000	-320722.3900675336	300.85878894616036	18.7	17:49:19
12100.0%	2420000	-320688.7691073492	301.0380838385874	18.7	17:49:10
12105.0%	2421000	-321011.1213231217	299.84589273236185	18.7	17:49:01
12110.0%	2422000	-321507.925849444	301.2900460989444	18.7	17:48:51
12115.0%	2423000	-320663.4145146671	302.5236877226236	18.7	17:48:42
12120.0%	2424000	-321852.33738691197	297.0168690086272	18.7	17:48:33
12125.0%	2425000	-321311.01391225145	299.3120319858655	18.7	17:48:23
12130.0%	2426000	-320396.36568060424	298.4316164311066	18.7	17:48:14
12135.0%	2427000	-321286.773228972	301.938437135606	18.7	17:48:05
12140.0%	2428000	-321427.4342664932	300.5974654663508	18.7	17:47:55
12145.0%	2429000	-319924.22386243846	297.0904845334587	18.7	17:47:46
12150.0%	2430000	-321320.9967860889	298.6355067927706	18.7	17:47:37
12155.0%	2431000	-320925.42718425626	297.6110908038027	18.7	17:47:27
12160.0%	2432000	-321146.3605319804	300.23603564937383	18.7	17:47:18
12165.0%	2433000	-319894.54007467255	300.3986827248613	18.7	17:47:09
12170.0%	2434000	-320981.33546496066	299.9982856325243	18.7	17:47:00
12175.0%	2435000	-322167.272893731	302.0534140984217	18.7	17:46:51
12180.0%	2436000	-321230.1130717809	301.8335413306864	18.7	17:46:41
12185.0%	2437000	-320484.1586453796	300.60190759255676	18.7	17:46:32
12190.0%	2438000	-320011.2871016369	300.9683771378377	18.7	17:46:23
12195.0%	2439000	-320808.66190446354	300.477624608657	18.7	17:46:14
12200.0%	2440000	-320819.9587293428	297.023263321556	18.7	17:46:04
12205.0%	2441000	-321491.22930997284	299.11662668851403	18.7	17:45:55
12210.0%	2442000	-320568.60868744063	300.65166795233205	18.7	17:45:46
12215.0%	2443000	-320044.4592397781	302.52587174692763	18.7	17:45:36
12220.0%	2444000	-321361.69707954396	299.629472018291	18.7	17:45:27
12225.0%	2445000	-319886.80618207157	298.5471093194806	18.7	17:45:18
12230.0%	2446000	-321211.1424879227	300.9267391445674	18.7	17:45:08
12235.0%	2447000	-321793.7157782288	302.7148491802481	18.7	17:44:59
12240.0%	2448000	-320240.623252549	301.0883354173697	18.7	17:44:50
12245.0%	2449000	-319741.7092069646	299.4124156923235	18.7	17:44:40
12250.0%	2450000	-319870.4172224088	303.2210913002904	18.7	17:44:31
12255.0%	2451000	-321073.7905879242	299.9458732841364	18.7	17:44:22
12260.0%	2452000	-320829.3833530126	300.6657031354195	18.7	17:44:12
12265.0%	2453000	-321399.6954465811	297.4141154920142	18.7	17:44:03
12270.0%	2454000	-320059.6915327909	298.25767000779877	18.7	17:43:54
12275.0%	2455000	-319913.9430967916	302.9624009855011	18.7	17:43:45
12280.0%	2456000	-320232.71566048265	302.9878215874184	18.7	17:43:36
12285.0%	2457000	-319890.6269472018	300.97600046855496	18.7	17:43:27
12290.0%	2458000	-319968.8184771403	298.8110679438843	18.7	17:43:17
12295.0%	2459000	-320398.5453611952	298.23681611089205	18.7	17:43:07
12300.0%	2460000	-319933.62205574685	302.15668413656147	18.7	17:42:59
12305.0%	2461000	-320447.8826052232	299.957865474794	18.7	17:42:49
12310.0%	2462000	-319657.43074967177	298.01655486099435	18.7	17:42:40
12315.0%	2463000	-320011.94688290847	300.30189669877603	18.7	17:42:30
12320.0%	2464000	-320287.70776117966	300.4313336881599	18.7	17:42:21
12325.0%	2465000	-320509.19348705723	302.3634427078232	18.7	17:42:12
12330.0%	2466000	-320153.14183189627	298.5307281858786	18.7	17:42:03
12335.0%	2467000	-320518.7546939845	298.1943080126191	18.7	17:41:53
12340.0%	2468000	-320402.20212483336	300.3598118837962	18.7	17:41:44
12345.0%	2469000	-320671.44106541807	300.1386264786212	18.7	17:41:34
12350.0%	2470000	-321094.19990066066	301.92429738342264	18.7	17:41:25
12355.0%	2471000	-320328.93385375594	300.6902644852695	18.7	17:41:16
12360.0%	2472000	-320983.05534157506	299.66362590071236	18.7	17:41:07
12365.0%	2473000	-319781.5893099243	299.6206856588178	18.7	17:40:57
12370.0%	2474000	-320052.7279739145	300.3747652667167	18.7	17:40:48
12375.0%	2475000	-321569.7137347795	302.49389729358495	18.7	17:40:39
12380.0%	2476000	-320999.0895035034	301.1324072980727	18.7	17:40:29
12385.0%	2477000	-320725.5123598946	300.0838966597556	18.7	17:40:20
12390.0%	2478000	-320598.4906157206	302.0394410412706	18.7	17:40:12
12395.0%	2479000	-320483.3689125213	300.0049210564744	18.7	17:40:02
12400.0%	2480000	-320114.66495422367	299.60233765561236	18.7	17:39:53
12405.0%	2481000	-320821.693714604	296.4440617469345	18.7	17:39:45
12410.0%	2482000	-321741.52162541565	297.97499789717943	18.7	17:39:35
12415.0%	2483000	-321151.9760436048	301.1478277623209	18.7	17:39:26
12420.0%	2484000	-321214.238641317	300.8782713269799	18.7	17:39:17
12425.0%	2485000	-319945.2727702947	299.30828678381096	18.7	17:39:08
12430.0%	2486000	-320408.008785693	298.6717946435291	18.7	17:38:59
12435.0%	2487000	-321068.58405251196	300.5951507580862	18.7	17:38:50
12440.0%	2488000	-320375.9361007216	296.87252052209567	18.7	17:38:41
12445.0%	2489000	-320560.6503912846	301.1477700886979	18.7	17:38:32
